,Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%),Unnamed: 0,Unnamed: 0.1,latitude,longitude,soil_latitude,soil_longitude,soil_newsuid,soil_prop,dist_to_soil
5675,SURVEY,1990,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,DAVISON,35.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.0,,1743,25212,43.73,-98.03,43.70416626790311,-98.02083366125,WD40004814,70,0.02741173982317589
5676,SURVEY,1989,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,DAVISON,35.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,49.5,,1743,25212,43.73,-98.03,43.70416626790311,-98.02083366125,WD40004814,70,0.02741173982317589
5677,SURVEY,1988,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,DAVISON,35.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,38.0,,1743,25212,43.73,-98.03,43.70416626790311,-98.02083366125,WD40004814,70,0.02741173982317589
5678,SURVEY,1987,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,DAVISON,35.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,68.5,,1743,25212,43.73,-98.03,43.70416626790311,-98.02083366125,WD40004814,70,0.02741173982317589
5679,SURVEY,1986,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,DAVISON,35.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,70.0,,1743,25212,43.73,-98.03,43.70416626790311,-98.02083366125,WD40004814,70,0.02741173982317589
5680,SURVEY,1985,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,DAVISON,35.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,76.4,,1743,25212,43.73,-98.03,43.70416626790311,-98.02083366125,WD40004814,70,0.02741173982317589
5681,SURVEY,1984,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,DAVISON,35.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.0,,1743,25212,43.73,-98.03,43.70416626790311,-98.02083366125,WD40004814,70,0.02741173982317589
5682,SURVEY,2009,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,LAKE,79.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,180.0,,1729,25075,43.89,-96.92,43.87916626720311,-96.92916699895001,WD40004814,70,0.014191674885776653
5683,SURVEY,2008,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,LAKE,79.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,139.0,,1729,25075,43.89,-96.92,43.87916626720311,-96.92916699895001,WD40004814,70,0.014191674885776653
5684,SURVEY,2006,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,LAKE,79.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,131.3,,1729,25075,43.89,-96.92,43.87916626720311,-96.92916699895001,WD40004814,70,0.014191674885776653
5685,SURVEY,2005,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,LAKE,79.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,150.6,,1729,25075,43.89,-96.92,43.87916626720311,-96.92916699895001,WD40004814,70,0.014191674885776653
5686,SURVEY,2004,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,LAKE,79.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,149.7,,1729,25075,43.89,-96.92,43.87916626720311,-96.92916699895001,WD40004814,70,0.014191674885776653
5687,SURVEY,2003,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,LAKE,79.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,136.3,,1729,25075,43.89,-96.92,43.87916626720311,-96.92916699895001,WD40004814,70,0.014191674885776653
5688,SURVEY,2002,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,LAKE,79.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,101.6,,1729,25075,43.89,-96.92,43.87916626720311,-96.92916699895001,WD40004814,70,0.014191674885776653
5689,SURVEY,2001,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,LAKE,79.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,113.8,,1729,25075,43.89,-96.92,43.87916626720311,-96.92916699895001,WD40004814,70,0.014191674885776653
5690,SURVEY,2000,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,LAKE,79.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,123.7,,1729,25075,43.89,-96.92,43.87916626720311,-96.92916699895001,WD40004814,70,0.014191674885776653
5691,SURVEY,1999,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,LAKE,79.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,130.7,,1729,25075,43.89,-96.92,43.87916626720311,-96.92916699895001,WD40004814,70,0.014191674885776653
5692,SURVEY,1998,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,LAKE,79.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,124.8,,1729,25075,43.89,-96.92,43.87916626720311,-96.92916699895001,WD40004814,70,0.014191674885776653
5693,SURVEY,1997,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,LAKE,79.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,92.6,,1729,25075,43.89,-96.92,43.87916626720311,-96.92916699895001,WD40004814,70,0.014191674885776653
5694,SURVEY,1996,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,LAKE,79.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,109.5,,1729,25075,43.89,-96.92,43.87916626720311,-96.92916699895001,WD40004814,70,0.014191674885776653
5695,SURVEY,1994,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,LAKE,79.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,120.2,,1729,25075,43.89,-96.92,43.87916626720311,-96.92916699895001,WD40004814,70,0.014191674885776653
5696,SURVEY,1993,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,LAKE,79.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45.0,,1729,25075,43.89,-96.92,43.87916626720311,-96.92916699895001,WD40004814,70,0.014191674885776653
5697,SURVEY,1992,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,LAKE,79.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,97.0,,1729,25075,43.89,-96.92,43.87916626720311,-96.92916699895001,WD40004814,70,0.014191674885776653
5698,SURVEY,1991,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,LAKE,79.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,96.0,,1729,25075,43.89,-96.92,43.87916626720311,-96.92916699895001,WD40004814,70,0.014191674885776653
5699,SURVEY,1990,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,LAKE,79.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,89.0,,1729,25075,43.89,-96.92,43.87916626720311,-96.92916699895001,WD40004814,70,0.014191674885776653
5700,SURVEY,1989,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,LAKE,79.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,86.0,,1729,25075,43.89,-96.92,43.87916626720311,-96.92916699895001,WD40004814,70,0.014191674885776653
5701,SURVEY,1988,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,LAKE,79.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,79.0,,1729,25075,43.89,-96.92,43.87916626720311,-96.92916699895001,WD40004814,70,0.014191674885776653
5702,SURVEY,1987,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,LAKE,79.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,103.5,,1729,25075,43.89,-96.92,43.87916626720311,-96.92916699895001,WD40004814,70,0.014191674885776653
5703,SURVEY,1986,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,LAKE,79.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,90.5,,1729,25075,43.89,-96.92,43.87916626720311,-96.92916699895001,WD40004814,70,0.014191674885776653
5704,SURVEY,1985,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,LAKE,79.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,83.6,,1729,25075,43.89,-96.92,43.87916626720311,-96.92916699895001,WD40004814,70,0.014191674885776653
5705,SURVEY,1984,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,LAKE,79.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,63.0,,1729,25075,43.89,-96.92,43.87916626720311,-96.92916699895001,WD40004814,70,0.014191674885776653
5706,SURVEY,2009,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MCCOOK,87.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,161.0,,1726,25071,43.59,-97.29,43.60416626830311,-97.28750033085,WD40004814,70,0.014385113954888975
5707,SURVEY,2008,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MCCOOK,87.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,136.0,,1726,25071,43.59,-97.29,43.60416626830311,-97.28750033085,WD40004814,70,0.014385113954888975
5708,SURVEY,2007,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MCCOOK,87.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,121.9,,1726,25071,43.59,-97.29,43.60416626830311,-97.28750033085,WD40004814,70,0.014385113954888975
5709,SURVEY,2006,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MCCOOK,87.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,117.0,,1726,25071,43.59,-97.29,43.60416626830311,-97.28750033085,WD40004814,70,0.014385113954888975
5710,SURVEY,2005,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MCCOOK,87.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,98.5,,1726,25071,43.59,-97.29,43.60416626830311,-97.28750033085,WD40004814,70,0.014385113954888975
5711,SURVEY,2004,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MCCOOK,87.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,150.2,,1726,25071,43.59,-97.29,43.60416626830311,-97.28750033085,WD40004814,70,0.014385113954888975
5712,SURVEY,2003,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MCCOOK,87.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,130.0,,1726,25071,43.59,-97.29,43.60416626830311,-97.28750033085,WD40004814,70,0.014385113954888975
5713,SURVEY,2002,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MCCOOK,87.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,113.4,,1726,25071,43.59,-97.29,43.60416626830311,-97.28750033085,WD40004814,70,0.014385113954888975
5714,SURVEY,2001,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MCCOOK,87.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,124.1,,1726,25071,43.59,-97.29,43.60416626830311,-97.28750033085,WD40004814,70,0.014385113954888975
5715,SURVEY,2000,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MCCOOK,87.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,137.7,,1726,25071,43.59,-97.29,43.60416626830311,-97.28750033085,WD40004814,70,0.014385113954888975
5716,SURVEY,1999,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MCCOOK,87.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,125.4,,1726,25071,43.59,-97.29,43.60416626830311,-97.28750033085,WD40004814,70,0.014385113954888975
5717,SURVEY,1998,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MCCOOK,87.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,129.0,,1726,25071,43.59,-97.29,43.60416626830311,-97.28750033085,WD40004814,70,0.014385113954888975
5718,SURVEY,1997,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MCCOOK,87.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,105.0,,1726,25071,43.59,-97.29,43.60416626830311,-97.28750033085,WD40004814,70,0.014385113954888975
5719,SURVEY,1996,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MCCOOK,87.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,121.0,,1726,25071,43.59,-97.29,43.60416626830311,-97.28750033085,WD40004814,70,0.014385113954888975
5720,SURVEY,1984,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MCCOOK,87.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,63.0,,1726,25071,43.59,-97.29,43.60416626830311,-97.28750033085,WD40004814,70,0.014385113954888975
5721,SURVEY,2009,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINER,97.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,167.0,,1749,25220,43.88,-97.5,43.89583293380311,-97.50416699665001,WD40004814,70,0.016372099862106856
5722,SURVEY,2008,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINER,97.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,106.0,,1749,25220,43.88,-97.5,43.89583293380311,-97.50416699665001,WD40004814,70,0.016372099862106856
5723,SURVEY,2007,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINER,97.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,117.7,,1749,25220,43.88,-97.5,43.89583293380311,-97.50416699665001,WD40004814,70,0.016372099862106856
5724,SURVEY,2006,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINER,97.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,92.4,,1749,25220,43.88,-97.5,43.89583293380311,-97.50416699665001,WD40004814,70,0.016372099862106856
5725,SURVEY,2005,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINER,97.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,109.5,,1749,25220,43.88,-97.5,43.89583293380311,-97.50416699665001,WD40004814,70,0.016372099862106856
5726,SURVEY,2004,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINER,97.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,121.2,,1749,25220,43.88,-97.5,43.89583293380311,-97.50416699665001,WD40004814,70,0.016372099862106856
5727,SURVEY,2003,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINER,97.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,109.9,,1749,25220,43.88,-97.5,43.89583293380311,-97.50416699665001,WD40004814,70,0.016372099862106856
5728,SURVEY,2002,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINER,97.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,71.4,,1749,25220,43.88,-97.5,43.89583293380311,-97.50416699665001,WD40004814,70,0.016372099862106856
5729,SURVEY,2001,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINER,97.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,89.7,,1749,25220,43.88,-97.5,43.89583293380311,-97.50416699665001,WD40004814,70,0.016372099862106856
5730,SURVEY,2000,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINER,97.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,100.6,,1749,25220,43.88,-97.5,43.89583293380311,-97.50416699665001,WD40004814,70,0.016372099862106856
5731,SURVEY,1999,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINER,97.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,113.5,,1749,25220,43.88,-97.5,43.89583293380311,-97.50416699665001,WD40004814,70,0.016372099862106856
5732,SURVEY,1998,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINER,97.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,108.0,,1749,25220,43.88,-97.5,43.89583293380311,-97.50416699665001,WD40004814,70,0.016372099862106856
5733,SURVEY,1997,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINER,97.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,85.0,,1749,25220,43.88,-97.5,43.89583293380311,-97.50416699665001,WD40004814,70,0.016372099862106856
5734,SURVEY,1996,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINER,97.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,97.0,,1749,25220,43.88,-97.5,43.89583293380311,-97.50416699665001,WD40004814,70,0.016372099862106856
5735,SURVEY,1984,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINER,97.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.0,,1749,25220,43.88,-97.5,43.89583293380311,-97.50416699665001,WD40004814,70,0.016372099862106856
5736,SURVEY,2009,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINNEHAHA,99.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,172.0,,1724,25065,43.75,-96.73,43.745832934403104,-96.72916699975,WD40004723,70,0.004249508807529231
5737,SURVEY,2008,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINNEHAHA,99.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,162.0,,1724,25065,43.75,-96.73,43.745832934403104,-96.72916699975,WD40004723,70,0.004249508807529231
5738,SURVEY,2007,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINNEHAHA,99.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,143.9,,1724,25065,43.75,-96.73,43.745832934403104,-96.72916699975,WD40004723,70,0.004249508807529231
5739,SURVEY,2004,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINNEHAHA,99.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,150.0,,1724,25065,43.75,-96.73,43.745832934403104,-96.72916699975,WD40004723,70,0.004249508807529231
5740,SURVEY,2003,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINNEHAHA,99.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,145.7,,1724,25065,43.75,-96.73,43.745832934403104,-96.72916699975,WD40004723,70,0.004249508807529231
5741,SURVEY,2002,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINNEHAHA,99.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,117.5,,1724,25065,43.75,-96.73,43.745832934403104,-96.72916699975,WD40004723,70,0.004249508807529231
5742,SURVEY,2001,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINNEHAHA,99.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,123.5,,1724,25065,43.75,-96.73,43.745832934403104,-96.72916699975,WD40004723,70,0.004249508807529231
5743,SURVEY,2000,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINNEHAHA,99.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,134.5,,1724,25065,43.75,-96.73,43.745832934403104,-96.72916699975,WD40004723,70,0.004249508807529231
5744,SURVEY,1999,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINNEHAHA,99.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,132.2,,1724,25065,43.75,-96.73,43.745832934403104,-96.72916699975,WD40004723,70,0.004249508807529231
5745,SURVEY,1998,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINNEHAHA,99.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,138.9,,1724,25065,43.75,-96.73,43.745832934403104,-96.72916699975,WD40004723,70,0.004249508807529231
5746,SURVEY,1997,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINNEHAHA,99.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,107.0,,1724,25065,43.75,-96.73,43.745832934403104,-96.72916699975,WD40004723,70,0.004249508807529231
5747,SURVEY,1994,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINNEHAHA,99.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,125.7,,1724,25065,43.75,-96.73,43.745832934403104,-96.72916699975,WD40004723,70,0.004249508807529231
5748,SURVEY,1992,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINNEHAHA,99.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,100.0,,1724,25065,43.75,-96.73,43.745832934403104,-96.72916699975,WD40004723,70,0.004249508807529231
5749,SURVEY,1991,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINNEHAHA,99.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,90.0,,1724,25065,43.75,-96.73,43.745832934403104,-96.72916699975,WD40004723,70,0.004249508807529231
5750,SURVEY,1990,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINNEHAHA,99.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,92.0,,1724,25065,43.75,-96.73,43.745832934403104,-96.72916699975,WD40004723,70,0.004249508807529231
5751,SURVEY,1989,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINNEHAHA,99.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,80.8,,1724,25065,43.75,-96.73,43.745832934403104,-96.72916699975,WD40004723,70,0.004249508807529231
5752,SURVEY,1988,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINNEHAHA,99.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,61.0,,1724,25065,43.75,-96.73,43.745832934403104,-96.72916699975,WD40004723,70,0.004249508807529231
5753,SURVEY,1987,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINNEHAHA,99.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,104.0,,1724,25065,43.75,-96.73,43.745832934403104,-96.72916699975,WD40004723,70,0.004249508807529231
5754,SURVEY,1985,YEAR,,COUNTY,SD,46,EAST CENTRAL,60,MINNEHAHA,99.0,,,0,,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,101.6,,1724,25065,43.75,-96.73,43.745832934403104,-96.72916699975,WD40004723,70,0.004249508807529231
